time,windDirectionFrom10m,visibility,mslp,uvIndex,significantWeatherCode,precipitationRate,totalPrecipAmount,totalSnowAmount,probOfPrecipitation,screenRelativeHumidity,windGustSpeed10m,max10mWindGust,windSpeed10m,screenTemperature,maxScreenAirTemp,minScreenAirTemp,screenDewPointTemperature,feelsLikeTemperature
"2022-05-10 16:00:00",245,32486,101270,3,1,0,0,0,0,58.14,13.50,13.74,5.60,14.16,14.45,13.75,5.76,11.63
"2022-05-10 17:00:00",237,28556,101270,2,3,0,0,0,1,68.50,12.62,13.89,5.21,12.92,14.16,12.88,6.96,10.63
"2022-05-10 18:00:00",236,28499,101220,1,3,0,0,0,0,72.14,12.81,13.19,5.27,11.99,12.92,11.98,6.84,9.65
"2022-05-10 19:00:00",238,23858,101240,1,3,0,0,0,2,82.21,12.27,12.56,4.50,10.92,11.99,10.89,7.70,8.82
"2022-05-10 20:00:00",236,16030,101220,0,7,0,0,0,4,84.68,12.86,12.95,7.77,10.55,11.24,10.50,7.82,7.31
"2022-05-10 21:00:00",233,15109,101185,0,2,0,0,0,1,86.59,12.79,12.83,4.75,10.59,10.65,10.55,8.15,8.35
"2022-05-10 22:00:00",238,16531,101148,0,2,0,0,0,2,87.04,11.56,12.24,3.78,10.78,10.78,10.59,8.37,9.00
"2022-05-10 23:00:00",236,18232,101081,0,7,0,0,0,8,87.63,11.67,11.89,3.82,10.81,10.82,10.77,8.48,9.02
"2022-05-11 00:00:00",234,19493,101020,0,7,0,0,0,9,87.59,11.83,12.05,3.87,10.74,10.81,10.73,8.39,8.92
"2022-05-11 01:00:00",234,20049,100970,0,7,0,0,0,17,87.66,12.31,12.49,4.10,10.74,10.75,10.70,8.41,8.82
"2022-05-11 02:00:00",231,5012,100880,0,15,2,1,0,96,89.61,12.86,12.98,8.54,10.25,10.35,10.25,8.35,6.79
"2022-05-11 03:00:00",226,4492,100795,0,15,2,2,0,96,92.52,12.46,12.46,5.53,10.07,10.25,10.03,8.63,7.51
"2022-05-11 04:00:00",230,4086,100740,0,15,4,3,0,95,94.09,10.48,11.81,3.70,9.96,10.07,9.82,8.80,8.12
"2022-05-11 05:00:00",235,823,100718,1,15,4,3,0,97,95.14,9.10,9.96,3.07,9.83,9.96,9.79,8.85,8.29
"2022-05-11 06:00:00",229,4217,100700,1,15,4,3,0,97,94.57,8.66,9.18,2.71,9.97,9.98,9.83,8.89,8.67
"2022-05-11 07:00:00",226,4395,100680,1,15,5,4,0,93,94.21,8.07,8.51,2.44,10.04,10.07,9.97,8.90,8.97
"2022-05-11 08:00:00",207,5578,100570,1,15,6,2,0,98,99.48,7.72,9.65,4.94,10.08,10.10,9.93,9.71,7.70
"2022-05-11 09:00:00",218,4964,100528,2,15,6,4,0,97,96.57,5.97,7.39,1.17,10.10,10.13,10.06,9.30,9.86
"2022-05-11 10:00:00",277,15501,100562,3,15,2,2,0,87,94.88,5.08,5.48,2.25,10.51,10.57,10.10,9.35,9.56
"2022-05-11 11:00:00",298,28487,100646,4,12,0,0,0,49,89.34,9.45,9.59,4.50,10.45,10.70,10.21,8.29,8.31
"2022-05-11 12:00:00",290,34673,100680,5,7,0,0,0,8,77.22,10.58,10.58,4.81,11.97,12.00,10.45,7.63,9.84
"2022-05-11 13:00:00",285,31658,100750,4,3,0,0,0,5,70.36,11.48,11.63,5.21,12.44,12.64,11.97,6.73,10.13
"2022-05-11 14:00:00",301,19098,100780,4,7,0,0,0,6,72.82,11.32,12.00,4.48,13.09,13.37,12.63,8.09,11.18
"2022-05-11 15:00:00",288,27198,100870,3,7,0,0,0,5,65.46,11.21,11.58,3.39,13.05,13.11,12.77,6.40,11.59
"2022-05-11 16:00:00",291,31473,100966,3,3,0,0,0,1,60.16,9.57,11.11,3.27,12.98,13.14,12.90,5.06,11.57
"2022-05-11 17:00:00",286,36731,101051,2,3,0,0,0,1,59.39,10.13,10.69,3.98,12.61,12.98,12.57,4.49,10.78
"2022-05-11 18:00:00",280,36960,101140,1,3,0,0,0,1,62.75,9.52,10.56,3.39,12.16,12.61,12.14,4.84,10.61
"2022-05-11 19:00:00",274,36999,101240,1,3,0,0,0,1,70.52,9.46,9.84,2.98,11.16,12.16,11.13,5.57,9.80
"2022-05-11 20:00:00",284,30036,101330,0,2,0,0,0,0,75.29,9.26,9.52,3.29,10.16,11.91,10.16,5.74,8.51
"2022-05-11 21:00:00",266,26445,101398,0,2,0,0,0,0,80.40,8.31,9.27,1.69,9.89,10.16,9.83,6.43,9.36
"2022-05-11 22:00:00",271,25117,101436,0,2,0,0,0,0,85.86,7.99,8.59,1.44,9.16,9.89,9.15,6.70,8.57
"2022-05-11 23:00:00",259,29299,101497,0,0,0,0,0,0,87.71,7.90,8.94,1.42,8.04,9.16,7.99,5.96,7.32
"2022-05-12 00:00:00",263,29657,101540,0,0,0,0,0,0,89.62,8.14,8.67,1.90,7.77,8.04,7.60,6.05,6.70
"2022-05-12 01:00:00",271,28440,101570,0,0,0,0,0,0,91.54,8.01,8.58,1.86,7.36,7.77,7.35,5.95,6.27
"2022-05-12 02:00:00",260,17544,101600,0,2,0,0,0,0,95.58,7.72,8.54,2.62,5.60,6.38,5.59,4.67,3.50
"2022-05-12 03:00:00",263,18439,101635,0,0,0,0,0,0,94.55,7.32,8.12,1.75,6.30,6.30,5.60,5.27,5.15
"2022-05-12 04:00:00",271,17124,101638,0,0,0,0,0,1,95.53,7.66,8.12,1.81,6.35,6.35,6.30,5.55,5.12
"2022-05-12 05:00:00",265,17342,101676,1,3,0,0,0,1,95.86,7.39,7.86,2.14,6.39,6.41,6.34,5.73,4.87
"2022-05-12 06:00:00",266,24099,101740,1,3,0,0,0,0,91.31,6.82,7.50,2.36,7.21,7.22,6.39,5.78,5.63
"2022-05-12 07:00:00",270,32099,101790,2,1,0,0,0,0,82.03,7.73,7.87,3.05,8.62,8.64,7.21,5.38,6.83
"2022-05-12 08:00:00",259,30218,101840,2,7,0,0,0,4,85.04,8.23,8.95,3.34,9.36,9.36,7.64,6.71,7.53
"2022-05-12 09:00:00",275,40827,101868,3,7,0,0,0,5,73.69,8.43,9.54,2.57,10.01,10.09,9.36,5.17,8.81
"2022-05-12 10:00:00",273,41657,101862,3,7,0,0,0,5,66.64,8.82,9.15,3.41,10.72,10.73,10.01,4.35,9.06
"2022-05-12 11:00:00",265,43830,101841,3,7,0,0,0,5,59.04,8.75,8.97,3.65,12.18,12.23,10.72,4.00,10.49
"2022-05-12 12:00:00",260,43133,101830,4,8,0,0,0,11,58.43,9.60,9.60,4.00,12.48,12.56,12.18,4.15,10.63
"2022-05-12 13:00:00",248,35945,101830,3,8,0,0,0,12,64.06,10.13,10.13,4.11,12.07,12.48,11.97,5.09,10.17
"2022-05-12 14:00:00",237,31582,101800,3,8,0,0,0,12,70.09,9.77,10.37,5.86,11.18,11.26,10.87,5.69,8.55
"2022-05-12 15:00:00",240,27864,101793,3,7,0,0,0,13,69.49,12.31,12.66,5.30,11.64,11.89,11.18,5.97,9.26
"2022-05-12 16:00:00",242,26926,101774,2,8,0,0,0,18,74.73,11.70,12.15,4.56,11.46,11.64,11.14,6.75,9.37
"2022-05-12 17:00:00",242,26506,101731,2,7,0,0,0,15,80.01,11.87,12.18,4.44,11.27,11.46,10.97,7.50,9.22
"2022-05-12 18:00:00",245,27940,101710,1,7,0,0,0,10,78.16,12.08,12.37,4.37,11.24,11.32,11.11,7.14,9.24
"2022-05-12 19:00:00",245,29807,101730,1,7,0,0,0,4,78.49,12.14,12.50,3.95,10.78,11.24,10.76,6.81,8.91
"2022-05-12 20:00:00",239,24970,101730,0,7,0,0,0,5,84.68,12.35,12.52,6.64,9.94,10.38,9.94,7.22,6.95
"2022-05-12 21:00:00",243,25453,101740,0,7,0,0,0,6,83.69,11.84,12.21,3.81,10.07,10.10,9.94,7.13,8.16
"2022-05-12 22:00:00",250,29242,101788,0,7,0,0,0,5,84.00,11.75,12.12,3.85,9.98,10.07,9.97,7.07,8.03
"2022-05-12 23:00:00",252,29871,101796,0,7,0,0,0,6,85.53,11.49,11.85,3.80,9.73,9.98,9.70,7.07,7.77
"2022-05-13 00:00:00",256,29387,101820,0,7,0,0,0,6,86.50,10.96,11.51,3.59,9.55,9.73,9.54,7.05,7.65
"2022-05-13 01:00:00",259,28309,101810,0,7,0,0,0,5,87.52,11.09,11.23,3.74,9.37,9.55,9.36,7.07,7.35
"2022-05-13 02:00:00",249,17748,101820,0,8,0,0,0,9,91.38,12.35,12.35,6.79,9.35,9.41,9.35,7.74,6.15
"2022-05-13 03:00:00",252,19619,101760,0,8,0,0,0,9,88.86,13.44,13.44,4.73,9.16,9.35,9.15,7.12,6.64
"2022-05-13 04:00:00",256,21070,101780,0,7,0,0,0,5,86.78,12.74,12.74,3.99,8.84,9.16,8.82,6.46,6.60
"2022-05-13 05:00:00",253,20559,101776,1,7,0,0,0,5,88.63,11.56,11.96,3.36,8.77,8.84,8.72,6.69,6.82
"2022-05-13 06:00:00",249,22321,101790,1,7,0,0,0,5,86.59,11.30,11.70,3.50,9.22,9.23,8.77,6.77,7.30
"2022-05-13 07:00:00",245,24038,101830,2,7,0,0,0,5,84.14,11.64,11.80,4.28,10.17,10.18,9.22,7.20,8.07
"2022-05-13 08:00:00",253,17386,101850,3,7,0,0,0,5,88.42,12.86,12.86,5.97,10.26,10.27,9.96,8.17,7.54
"2022-05-13 09:00:00",250,21480,101868,3,7,0,0,0,5,80.97,12.10,13.60,4.20,11.02,11.05,10.26,7.57,9.06
"2022-05-13 10:00:00",249,25192,101848,4,7,0,0,0,4,72.28,13.42,13.95,5.43,12.47,12.47,11.02,7.21,10.05
"2022-05-13 11:00:00",247,29002,101846,5,3,0,0,0,1,63.80,14.55,14.58,6.25,13.89,13.98,12.47,6.82,11.16
"2022-05-13 12:00:00",244,28780,101860,6,3,0,0,0,0,62.31,13.67,14.20,5.94,14.78,14.80,13.89,7.34,12.16
"2022-05-13 13:00:00",246,29839,101870,5,1,0,0,0,0,61.08,13.65,13.76,5.89,15.06,15.10,14.78,7.40,12.44
"2022-05-13 14:00:00",261,20374,101830,4,3,0,0,0,0,75.71,12.86,14.77,7.66,14.53,14.73,13.63,10.06,11.40
"2022-05-13 15:00:00",250,22248,101830,4,3,0,0,0,0,68.03,13.99,14.58,6.22,14.45,14.75,13.97,8.38,11.80
"2022-05-13 16:00:00",248,22068,101862,3,3,0,0,0,0,68.19,13.18,13.77,5.41,14.25,14.55,14.20,8.22,11.95
"2022-05-13 17:00:00",241,22009,101898,2,1,0,0,0,0,73.57,11.11,12.37,4.55,13.49,14.25,13.40,8.64,11.59
"2022-05-13 18:00:00",235,19782,101920,1,3,0,0,0,0,81.63,10.25,10.98,4.31,12.32,13.49,12.30,9.10,10.49
"2022-05-13 19:00:00",235,17522,101950,1,3,0,0,0,0,87.13,9.47,10.04,3.81,11.44,12.32,11.40,9.15,9.73
"2022-05-13 20:00:00",239,13954,102070,0,8,0,0,0,8,85.84,9.26,9.26,3.76,11.11,11.68,11.07,8.57,9.37
"2022-05-13 21:00:00",238,11987,102065,0,7,0,0,0,4,89.04,8.46,9.34,2.51,10.83,11.11,10.80,8.82,9.77
"2022-05-13 22:00:00",243,11674,102060,0,2,0,0,0,1,91.62,9.62,9.93,3.63,10.22,10.83,10.21,8.61,8.43
"2022-05-13 23:00:00",248,11634,102049,0,2,0,0,0,1,92.74,8.96,9.64,3.35,9.85,10.22,9.84,8.38,8.12
"2022-05-14 00:00:00",249,10588,102050,0,7,0,0,0,6,94.00,7.16,8.83,2.43,9.59,9.85,9.57,8.34,8.40
"2022-05-14 01:00:00",234,274,102070,0,6,0,0,0,17,95.03,5.82,6.88,1.74,9.47,9.59,9.37,8.37,8.83
"2022-05-14 02:00:00",226,66,102050,0,6,0,0,0,19,93.07,7.72,7.72,3.45,9.82,9.82,9.28,8.48,8.04
"2022-05-14 03:00:00",242,84,102030,0,6,0,0,0,19,93.95,6.98,7.21,2.61,9.56,9.82,9.53,8.34,8.22
"2022-05-14 04:00:00",242,4000,102030,0,7,0,0,0,8,93.87,6.56,6.56,2.50,9.58,9.59,9.56,8.34,8.33
"2022-05-14 05:00:00",243,1622,102050,1,5,0,0,0,16,93.82,4.41,5.52,1.84,9.65,9.67,9.58,8.38,8.90
"2022-05-14 06:00:00",236,4000,102080,1,7,0,0,0,7,91.94,2.85,3.90,1.34,10.03,10.05,9.65,8.43,9.66
"2022-05-14 07:00:00",220,13464,102100,2,7,0,0,0,3,86.82,2.61,2.77,1.43,10.95,10.96,10.03,8.51,10.68
"2022-05-14 08:00:00",210,12858,102120,2,7,0,0,0,4,87.35,4.12,4.12,1.34,11.27,11.31,10.32,8.98,11.15
"2022-05-14 09:00:00",212,16349,102133,3,7,0,0,0,4,81.40,4.01,4.01,1.42,12.01,12.04,11.27,8.64,11.81
"2022-05-14 10:00:00",212,18737,102112,4,7,0,0,0,3,73.26,4.07,4.07,1.88,13.60,13.64,12.01,8.62,13.13
"2022-05-14 11:00:00",202,21025,102072,5,1,0,0,0,0,66.12,3.70,3.88,1.94,15.10,15.13,13.60,8.54,14.56
"2022-05-14 12:00:00",209,22442,102050,6,1,0,0,0,0,62.59,4.06,4.06,2.29,16.09,16.10,15.10,8.70,15.33
"2022-05-14 13:00:00",221,22810,102010,5,3,0,0,0,0,61.75,4.34,4.34,2.60,16.50,16.51,16.09,8.90,15.57
"2022-05-14 14:00:00",243,23594,101980,5,3,0,0,0,0,63.52,4.12,4.43,1.65,17.45,17.47,17.25,10.26,17.20
"2022-05-14 15:00:00",209,23575,101968,4,3,0,0,0,0,61.12,3.55,3.55,1.94,17.40,17.45,17.40,9.61,16.89
"2022-05-14 16:00:00",225,23999,101946,3,3,0,0,0,0,60.36,4.57,4.57,2.63,17.30,17.41,17.29,9.24,16.35
"2022-05-14 17:00:00",244,23060,101911,2,3,0,0,0,0,63.42,4.07,4.78,2.20,16.70,17.30,16.67,9.34,16.05
"2022-05-14 18:00:00",284,19287,101880,1,3,0,0,0,0,70.84,3.63,3.86,1.98,15.57,16.70,15.56,9.86,15.13
"2022-05-14 19:00:00",308,17346,101860,1,1,0,0,0,1,77.43,3.37,3.57,1.35,14.28,15.57,14.26,9.92,14.21
"2022-05-14 20:00:00",333,18568,101840,0,7,0,0,0,5,79.35,2.57,3.88,0.62,12.90,14.45,12.87,9.17,12.98
"2022-05-14 21:00:00",320,17275,101923,0,2,0,0,0,1,83.76,1.56,1.69,0.47,12.31,12.90,12.22,9.37,12.36
"2022-05-14 22:00:00",49,15975,101872,0,2,0,0,0,2,86.09,2.29,3.23,0.52,11.57,12.31,11.31,9.12,11.53
"2022-05-14 23:00:00",106,12689,101840,0,7,0,0,0,9,91.43,4.02,4.31,0.61,10.58,11.57,10.49,9.11,10.42
"2022-05-15 00:00:00",98,7805,101780,0,2,0,0,0,9,95.12,4.87,5.14,0.74,9.86,10.58,9.56,8.97,9.61
"2022-05-15 01:00:00",96,6871,101730,0,7,0,0,0,14,94.86,4.89,5.52,0.69,10.03,10.17,9.84,9.09,9.77
"2022-05-15 02:00:00",92,7394,101680,0,9,1,0,0,36,99.00,5.14,6.35,1.49,10.88,10.95,10.70,10.44,10.61
"2022-05-15 03:00:00",97,24325,101650,0,12,1,0,0,51,93.93,5.87,5.87,0.40,10.80,10.88,10.74,9.59,10.69
"2022-05-15 04:00:00",81,20054,101612,0,12,1,0,0,58,92.25,5.68,5.68,1.29,10.69,10.80,10.49,9.24,10.39
"2022-05-15 05:00:00",91,4398,101599,1,14,1,0,0,66,92.93,6.84,7.07,1.85,10.58,10.69,10.56,9.25,9.99
"2022-05-15 06:00:00",92,630,101580,1,15,1,0,0,84,93.57,7.70,8.54,2.85,10.73,10.81,10.58,9.49,9.46
"2022-05-15 07:00:00",83,25008,101550,2,10,1,1,0,46,92.81,7.71,7.86,2.56,10.73,10.74,10.69,9.36,9.62
"2022-05-15 08:00:00",52,40220,101480,2,7,0,0,0,10,93.64,7.72,9.03,3.14,11.17,11.19,10.48,9.90,9.78
"2022-05-15 09:00:00",80,29853,101435,3,7,0,0,0,7,91.84,8.98,9.58,2.36,11.69,11.71,11.17,10.11,10.86
"2022-05-15 10:00:00",91,26045,101400,3,3,0,0,0,3,83.13,10.96,10.96,4.50,13.92,13.93,11.69,10.73,12.18
"2022-05-15 11:00:00",94,19393,101350,4,7,0,0,0,5,76.88,9.85,10.57,4.33,15.46,15.47,13.92,10.99,13.83
"2022-05-15 12:00:00",103,15090,101300,4,8,0,0,0,8,75.89,9.85,9.85,4.30,16.20,16.33,15.46,11.51,14.65
"2022-05-15 13:00:00",105,13269,101260,4,8,0,0,0,9,76.85,9.18,9.63,3.85,16.45,16.55,16.20,11.91,15.16
"2022-05-15 14:00:00",115,22758,101240,3,8,0,0,0,10,77.67,8.75,9.99,6.07,16.32,17.27,16.32,12.18,13.95
"2022-05-15 15:00:00",112,30103,101200,3,7,0,0,0,9,78.84,8.11,8.83,3.88,16.21,16.32,16.18,12.25,14.97
"2022-05-15 16:00:00",112,32299,101146,2,7,0,0,0,13,80.98,8.69,8.69,3.57,15.79,16.21,15.77,12.20,14.70
"2022-05-15 17:00:00",118,18180,101120,2,12,0,1,0,45,84.53,7.97,8.52,3.14,15.09,15.79,15.08,12.15,14.15
"2022-05-15 18:00:00",115,4871,101100,1,12,1,0,0,52,88.74,7.43,8.13,2.53,14.61,15.09,14.59,12.44,14.07
"2022-05-15 19:00:00",97,1153,101090,1,12,1,1,0,52,93.93,7.30,7.70,2.39,13.82,14.61,13.81,12.54,13.26
"2022-05-15 20:00:00",97,11162,101060,0,15,1,0,0,94,94.14,7.20,7.42,5.14,13.09,13.66,13.09,11.89,11.09
"2022-05-15 21:00:00",87,11568,101058,0,15,16,1,0,93,94.69,8.72,8.79,3.70,12.98,13.09,12.97,11.87,11.62
"2022-05-15 22:00:00",87,2342,101022,0,15,1,2,0,84,95.70,7.67,9.12,2.55,12.78,12.98,12.78,11.83,11.99
"2022-05-15 23:00:00",92,313,100977,0,6,0,0,0,30,96.86,7.31,7.89,1.99,12.72,12.78,12.70,11.95,12.30
"2022-05-16 00:00:00",89,565,100940,0,6,0,0,0,27,97.12,6.37,7.14,1.79,12.58,12.72,12.57,11.88,12.29
"2022-05-16 01:00:00",101,240,100890,0,6,0,0,0,23,97.25,5.68,6.52,1.52,12.50,12.58,12.49,11.81,12.33
"2022-05-16 02:00:00",91,4000,100910,0,8,0,0,0,14,94.92,3.09,5.40,1.39,13.06,13.06,12.88,11.99,13.11
"2022-05-16 03:00:00",119,4000,100838,0,7,0,0,0,12,96.55,3.39,4.55,0.21,12.68,13.06,12.67,11.88,12.93
"2022-05-16 04:00:00",125,4000,100856,0,7,0,0,0,16,97.59,4.72,4.80,0.94,12.57,12.68,12.57,11.96,12.64
"2022-05-16 05:00:00",172,171,100910,1,15,3,0,0,81,97.81,6.69,6.71,1.69,12.66,12.71,12.57,12.11,12.44
"2022-05-16 06:00:00",211,272,100980,1,11,1,1,0,41,96.89,9.16,9.45,3.40,12.76,12.91,12.66,12.05,11.53
"2022-05-16 07:00:00",211,7124,101020,1,12,1,0,0,50,94.90,7.72,9.30,2.36,12.92,13.01,12.76,11.81,12.29
"2022-05-16 08:00:00",222,4000,101110,1,3,0,0,0,14,97.64,7.72,8.86,4.48,13.34,13.36,13.29,12.68,11.70
"2022-05-16 09:00:00",192,3026,101185,2,15,3,2,0,92,95.96,8.18,9.66,2.21,13.39,13.48,13.34,12.48,12.95
"2022-05-16 10:00:00",211,787,101234,3,12,0,0,0,50,95.22,9.41,10.09,3.53,13.67,13.73,13.39,12.56,12.51
"2022-05-16 11:00:00",211,12377,101238,3,10,1,0,0,34,89.17,9.43,10.30,3.69,15.16,15.23,13.67,12.98,14.08
"2022-05-16 12:00:00",205,14628,101280,4,10,0,0,0,39,88.70,10.84,10.84,3.97,15.03,15.29,14.61,12.74,13.79
"2022-05-16 13:00:00",221,19484,101280,4,10,1,0,0,32,82.79,12.01,12.46,4.82,16.05,16.22,15.03,12.64,14.37
"2022-05-16 14:00:00",198,4662,101270,4,12,1,1,0,59,99.17,7.72,10.32,4.78,15.05,15.54,14.97,14.64,13.59
"2022-05-16 15:00:00",231,8735,101330,3,12,1,0,0,52,94.75,9.63,11.63,3.97,14.65,15.05,14.40,13.46,13.41
"2022-05-16 16:00:00",232,14630,101342,3,3,0,0,0,5,87.26,10.32,10.64,4.15,14.41,14.65,14.27,11.86,12.94
"2022-05-16 17:00:00",229,27186,101360,2,3,0,0,0,1,77.56,9.42,10.14,3.51,14.55,14.61,14.41,10.29,13.27
"2022-05-16 18:00:00",230,28684,101410,1,3,0,0,0,1,77.65,8.06,9.18,2.60,14.19,14.55,14.18,9.98,13.39
"2022-05-16 19:00:00",223,24839,101460,1,3,0,0,0,0,83.57,7.70,8.50,2.02,13.35,14.19,13.33,10.26,12.86
"2022-05-16 20:00:00",213,12830,101520,0,2,0,0,0,1,88.30,8.23,8.40,4.37,12.90,14.03,12.89,10.74,11.15
"2022-05-16 21:00:00",220,12479,101543,0,2,0,0,0,0,89.33,7.06,7.73,1.30,12.82,12.90,12.81,10.83,12.82
"2022-05-16 22:00:00",202,12339,101566,0,2,0,0,0,0,91.47,6.19,6.52,1.06,12.44,12.82,12.42,10.80,12.44
"2022-05-16 23:00:00",182,10915,101569,0,2,0,0,0,0,93.80,6.25,6.55,0.93,11.79,12.44,11.78,10.59,11.71
"2022-05-17 00:00:00",166,11138,101580,0,2,0,0,0,0,93.74,6.48,6.77,0.88,11.26,11.79,11.24,10.08,11.11
"2022-05-17 01:00:00",172,12981,101550,0,2,0,0,0,0,92.67,7.83,8.05,1.54,11.37,11.38,11.26,10.01,11.11
"2022-05-17 02:00:00",130,8092,101540,0,2,0,0,0,0,91.69,7.20,8.92,2.67,10.51,11.46,10.51,8.94,9.28
"2022-05-17 03:00:00",172,8351,101512,0,2,0,0,0,0,91.91,8.29,8.51,0.92,10.73,10.75,10.51,9.21,10.60
"2022-05-17 04:00:00",174,10842,101502,0,7,0,0,0,4,90.86,8.19,8.83,1.11,11.13,11.14,10.73,9.42,10.98
"2022-05-17 05:00:00",169,15179,101518,1,7,0,0,0,5,89.13,6.92,7.77,0.67,11.83,11.84,11.13,9.78,11.80
"2022-05-17 06:00:00",172,19379,101520,1,7,0,0,0,4,85.11,7.91,7.96,1.58,12.81,12.82,11.83,10.02,12.55
"2022-05-17 07:00:00",176,21493,101530,2,7,0,0,0,4,81.07,8.01,8.31,2.65,13.66,13.69,12.81,10.07,12.81
"2022-05-17 08:00:00",191,16716,101560,2,8,0,0,0,10,83.60,10.29,10.29,4.01,14.00,14.04,13.15,11.02,12.51
"2022-05-17 09:00:00",183,17086,101548,3,8,0,0,0,10,82.94,8.66,8.66,1.57,14.15,14.17,14.00,10.98,14.01
"2022-05-17 10:00:00",185,17564,101540,4,7,0,0,0,9,81.54,9.09,9.09,2.75,15.04,15.09,14.15,11.51,14.30
"2022-05-17 11:00:00",177,28445,101458,4,3,0,0,0,1,67.04,9.66,9.66,3.64,17.84,17.86,15.04,11.24,16.54
"2022-05-17 12:00:00",160,32021,101340,5,7,0,0,0,4,62.67,10.94,10.94,4.68,18.86,19.00,17.84,11.21,16.83
"2022-05-17 13:00:00",146,31214,101210,4,7,0,0,0,4,65.45,12.06,12.06,4.71,18.42,18.86,18.37,11.44,16.49
"2022-05-17 14:00:00",160,14838,101230,3,12,1,0,0,52,72.01,12.86,12.86,7.92,17.59,18.07,17.49,12.27,14.11
"2022-05-17 15:00:00",148,11542,101140,2,15,1,0,0,85,72.53,12.61,12.61,4.61,17.60,17.74,17.59,12.34,15.92
"2022-05-17 16:00:00",167,7219,101160,1,14,2,0,0,77,76.23,14.11,14.38,4.93,16.88,17.60,16.85,12.41,15.07
"2022-05-17 17:00:00",230,8298,101219,1,15,1,1,0,89,89.49,9.53,13.20,3.46,14.36,16.88,14.31,12.22,13.30
"2022-05-17 18:00:00",279,3999,101280,1,5,0,0,0,27,92.36,5.79,7.36,1.51,10.89,14.36,10.70,9.26,10.55
"2022-05-17 19:00:00",243,53742,101330,1,3,0,0,0,6,90.97,6.12,6.38,1.01,11.25,11.35,10.89,9.42,11.04
"2022-05-17 20:00:00",228,39660,101360,0,7,0,0,0,4,83.50,9.26,9.47,7.10,12.21,13.37,12.17,9.24,9.30
"2022-05-17 21:00:00",232,41429,101445,0,2,0,0,0,1,85.81,9.77,9.98,3.92,11.62,12.21,11.59,9.04,9.91
"2022-05-17 22:00:00",215,44484,101502,0,2,0,0,0,1,87.38,9.15,9.99,2.73,10.81,11.62,10.80,8.50,9.62
"2022-05-17 23:00:00",209,45819,101547,0,2,0,0,0,2,88.42,10.16,10.27,2.62,10.46,10.81,10.34,8.33,9.32
